"","ZIP","COUNTYNAME","STATE","STCOUNTYFP"
"22731","48022","St. Clair County","MI",26147
"22732","48004","St. Clair County","MI",26147
"22733","48001","St. Clair County","MI",26147
"22734","48097","St. Clair County","MI",26147
"22735","48060","St. Clair County","MI",26147
"22736","48074","St. Clair County","MI",26147
"22739","48079","St. Clair County","MI",26147
"22740","48027","St. Clair County","MI",26147
"22742","48002","St. Clair County","MI",26147
"22745","48040","St. Clair County","MI",26147
"22746","48039","St. Clair County","MI",26147
"22747","48064","St. Clair County","MI",26147
"22748","48023","St. Clair County","MI",26147
"22749","48006","St. Clair County","MI",26147
"22750","48059","St. Clair County","MI",26147
"22751","48054","St. Clair County","MI",26147
"22752","48063","St. Clair County","MI",26147
"22753","49075","St. Joseph County","MI",26149
"22762","49066","St. Joseph County","MI",26149
"22766","49032","St. Joseph County","MI",26149
"22767","49091","St. Joseph County","MI",26149
"22768","48466","Sanilac County","MI",26151
"22770","48434","Sanilac County","MI",26151
"22771","48427","Sanilac County","MI",26151
"22772","48419","Sanilac County","MI",26151
"22773","48465","Sanilac County","MI",26151
"22775","48472","Sanilac County","MI",26151
"22776","48741","Sanilac County","MI",26151
"22778","48454","Sanilac County","MI",26151
"22779","48426","Sanilac County","MI",26151
"22783","48422","Sanilac County","MI",26151
"22784","48471","Sanilac County","MI",26151
"22786","48401","Sanilac County","MI",26151
"22787","48410","Sanilac County","MI",26151
"22788","48469","Sanilac County","MI",26151
"22790","48450","Sanilac County","MI",26151
"22792","49883","Schoolcraft County","MI",26153
"22797","49840","Schoolcraft County","MI",26153
"22799","48817","Shiawassee County","MI",26155
"22809","48857","Shiawassee County","MI",26155
"22813","48414","Shiawassee County","MI",26155
"22815","48476","Shiawassee County","MI",26155
"22818","48882","Shiawassee County","MI",26155
"22821","48733","Tuscola County","MI",26157
"22823","48758","Tuscola County","MI",26157
"22826","48729","Tuscola County","MI",26157
"22836","48723","Tuscola County","MI",26157
"22837","48701","Tuscola County","MI",26157
"22847","49043","Van Buren County","MI",26159
"22850","49027","Van Buren County","MI",26159
"22851","49079","Van Buren County","MI",26159
"22853","49064","Van Buren County","MI",26159
"22856","49013","Van Buren County","MI",26159
"22859","49062","Van Buren County","MI",26159
"22863","49057","Van Buren County","MI",26159
"22866","49063","Van Buren County","MI",26159
"22867","48197","Washtenaw County","MI",26161
"22868","48105","Washtenaw County","MI",26161
"22869","48109","Washtenaw County","MI",26161
"22871","48175","Washtenaw County","MI",26161
"22874","48107","Washtenaw County","MI",26161
"22878","48108","Washtenaw County","MI",26161
"22879","48113","Washtenaw County","MI",26161
"22883","48198","Washtenaw County","MI",26161
"22884","48104","Washtenaw County","MI",26161
"22885","48106","Washtenaw County","MI",26161
"22886","48190","Washtenaw County","MI",26161
"22887","48130","Washtenaw County","MI",26161
"22891","48103","Washtenaw County","MI",26161
"22895","48170","Washtenaw County","MI",26161
"22896","48168","Washtenaw County","MI",26161
"22900","48210","Wayne County","MI",26163
"22901","48120","Wayne County","MI",26163
"22902","48185","Wayne County","MI",26163
"22903","48138","Wayne County","MI",26163
"22905","48174","Wayne County","MI",26163
"22906","48146","Wayne County","MI",26163
"22907","48240","Wayne County","MI",26163
"22908","48239","Wayne County","MI",26163
"22909","48288","Wayne County","MI",26163
"22910","48221","Wayne County","MI",26163
"22911","48205","Wayne County","MI",26163
"22912","48204","Wayne County","MI",26163
"22913","48212","Wayne County","MI",26163
"22914","48238","Wayne County","MI",26163
"22916","48122","Wayne County","MI",26163
"22917","48101","Wayne County","MI",26163
"22918","48126","Wayne County","MI",26163
"22920","48223","Wayne County","MI",26163
"22921","48227","Wayne County","MI",26163
"22923","48207","Wayne County","MI",26163
"22924","48215","Wayne County","MI",26163
"22925","48216","Wayne County","MI",26163
"22926","48125","Wayne County","MI",26163
"22927","48150","Wayne County","MI",26163
"22928","48152","Wayne County","MI",26163
"22929","48173","Wayne County","MI",26163
"22930","48192","Wayne County","MI",26163
"22931","48242","Wayne County","MI",26163
"22932","48214","Wayne County","MI",26163
"22933","48124","Wayne County","MI",26163
"22934","48121","Wayne County","MI",26163
"22935","48183","Wayne County","MI",26163
"22936","48141","Wayne County","MI",26163
"22937","48244","Wayne County","MI",26163
"22938","48128","Wayne County","MI",26163
"22941","48206","Wayne County","MI",26163
"22942","48208","Wayne County","MI",26163
"22943","48201","Wayne County","MI",26163
"22944","48230","Wayne County","MI",26163
"22946","48127","Wayne County","MI",26163
"22947","48186","Wayne County","MI",26163
"22948","48187","Wayne County","MI",26163
"22949","48135","Wayne County","MI",26163
"22950","48193","Wayne County","MI",26163
"22951","48188","Wayne County","MI",26163
"22952","48243","Wayne County","MI",26163
"22953","48231","Wayne County","MI",26163
"22954","48123","Wayne County","MI",26163
"22955","48225","Wayne County","MI",26163
"22956","48211","Wayne County","MI",26163
"22957","48234","Wayne County","MI",26163
"22958","48209","Wayne County","MI",26163
"22959","48217","Wayne County","MI",26163
"22960","48151","Wayne County","MI",26163
"22964","48222","Wayne County","MI",26163
"22965","48228","Wayne County","MI",26163
"22966","48235","Wayne County","MI",26163
"22967","48202","Wayne County","MI",26163
"22968","48226","Wayne County","MI",26163
"22969","48154","Wayne County","MI",26163
"22970","48195","Wayne County","MI",26163
"22971","48153","Wayne County","MI",26163
"22972","48232","Wayne County","MI",26163
"22974","48229","Wayne County","MI",26163
"22975","48224","Wayne County","MI",26163
"22976","48213","Wayne County","MI",26163
"22977","48218","Wayne County","MI",26163
"22978","48180","Wayne County","MI",26163
"22979","48184","Wayne County","MI",26163
"22980","48136","Wayne County","MI",26163
"22982","48233","Wayne County","MI",26163
"22991","49618","Wexford County","MI",26165
"22995","56469","Aitkin County","MN",27001
"22996","55785","Aitkin County","MN",27001
"22997","56444","Aitkin County","MN",27001
"22998","55735","Aitkin County","MN",27001
"22999","55748","Aitkin County","MN",27001
"23000","55787","Aitkin County","MN",27001
"23001","55798","Aitkin County","MN",27001
"23002","55760","Aitkin County","MN",27001
"23003","55783","Aitkin County","MN",27001
"23004","55072","Aitkin County","MN",27001
"23005","56431","Aitkin County","MN",27001
"23006","56350","Aitkin County","MN",27001
"23007","55752","Aitkin County","MN",27001
"23008","56342","Aitkin County","MN",27001
"23009","55038","Anoka County","MN",27003
"23010","55421","Anoka County","MN",27003
"23011","55433","Anoka County","MN",27003
"23012","55304","Anoka County","MN",27003
"23013","55330","Anoka County","MN",27003
"23014","55126","Anoka County","MN",27003
"23015","55011","Anoka County","MN",27003
"23016","55432","Anoka County","MN",27003
"23017","55398","Anoka County","MN",27003
"23018","55092","Anoka County","MN",27003
"23019","55434","Anoka County","MN",27003
"23020","55303","Anoka County","MN",27003
"23021","55025","Anoka County","MN",27003
"23022","55070","Anoka County","MN",27003
"23023","55448","Anoka County","MN",27003
"23024","55014","Anoka County","MN",27003
"23025","55079","Anoka County","MN",27003
"23026","55040","Anoka County","MN",27003
"23027","55112","Anoka County","MN",27003
"23028","55005","Anoka County","MN",27003
"23029","55110","Anoka County","MN",27003
"23030","55449","Anoka County","MN",27003
"23031","56511","Becker County","MN",27005
"23032","56591","Becker County","MN",27005
"23033","56470","Becker County","MN",27005
"23034","56549","Becker County","MN",27005
"23035","56593","Becker County","MN",27005
"23036","56477","Becker County","MN",27005
"23037","56464","Becker County","MN",27005
"23038","56575","Becker County","MN",27005
"23039","56554","Becker County","MN",27005
"23040","56521","Becker County","MN",27005
"23041","56585","Becker County","MN",27005
"23042","56577","Becker County","MN",27005
"23043","56578","Becker County","MN",27005
"23044","56570","Becker County","MN",27005
"23045","56552","Becker County","MN",27005
"23046","56544","Becker County","MN",27005
"23047","56589","Becker County","MN",27005
"23048","56502","Becker County","MN",27005
"23049","56572","Becker County","MN",27005
"23050","56501","Becker County","MN",27005
"23051","56569","Becker County","MN",27005
"23052","56647","Beltrami County","MN",27007
"23053","56652","Beltrami County","MN",27007
"23054","56685","Beltrami County","MN",27007
"23055","56633","Beltrami County","MN",27007
"23056","56678","Beltrami County","MN",27007
"23057","56630","Beltrami County","MN",27007
"23058","56683","Beltrami County","MN",27007
"23059","56601","Beltrami County","MN",27007
"23060","56663","Beltrami County","MN",27007
"23061","56619","Beltrami County","MN",27007
"23062","56670","Beltrami County","MN",27007
"23063","56650","Beltrami County","MN",27007
"23064","56727","Beltrami County","MN",27007
"23065","56667","Beltrami County","MN",27007
"23066","56666","Beltrami County","MN",27007
"23067","56676","Beltrami County","MN",27007
"23068","56661","Beltrami County","MN",27007
"23069","56671","Beltrami County","MN",27007
"23070","56379","Benton County","MN",27009
"23071","56387","Benton County","MN",27009
"23072","56377","Benton County","MN",27009
"23073","56333","Benton County","MN",27009
"23074","56329","Benton County","MN",27009
"23075","56357","Benton County","MN",27009
"23076","56367","Benton County","MN",27009
"23077","56330","Benton County","MN",27009
"23078","56303","Benton County","MN",27009
"23079","56304","Benton County","MN",27009
"23080","56373","Benton County","MN",27009
"23081","55371","Benton County","MN",27009
"23082","56236","Big Stone County","MN",27011
"23083","56210","Big Stone County","MN",27011
"23084","56276","Big Stone County","MN",27011
"23085","56227","Big Stone County","MN",27011
"23086","56211","Big Stone County","MN",27011
"23087","56240","Big Stone County","MN",27011
"23088","56278","Big Stone County","MN",27011
"23089","56225","Big Stone County","MN",27011
